3.61100	-6.65966	5.52210	0.72936	0.02524	59.29721	2.05179
3.62200	-6.67999	5.52769	0.72936	0.02531	59.29700	2.05803
3.63300	-6.70030	5.53327	0.72936	0.02539	59.29678	2.06428
3.64400	-6.72058	5.53883	0.72936	0.02547	59.29656	2.07053
3.65500	-6.74085	5.54438	0.72935	0.02554	59.29634	2.07678
3.66600	-6.76109	5.54991	0.72935	0.02562	59.29612	2.08303
3.67700	-6.78131	5.55542	0.72935	0.02570	59.29590	2.08927
3.68800	-6.80150	5.56091	0.72934	0.02578	59.29568	2.09552
3.69900	-6.82168	5.56639	0.72934	0.02585	59.29546	2.10177
3.71000	-6.84183	5.57185	0.72934	0.02593	59.29524	2.10802
3.72100	-6.86196	5.57730	0.72934	0.02601	59.29502	2.11426
3.73200	-6.88207	5.58273	0.72933	0.02608	59.29480	2.12051
3.74300	-6.90215	5.58814	0.72933	0.02616	59.29457	2.12676
3.75400	-6.92222	5.59354	0.72933	0.02624	59.29435	2.13301
3.76500	-6.94226	5.59892	0.72933	0.02631	59.29412	2.13925
3.77600	-6.96228	5.60429	0.72932	0.02639	59.29390	2.14550
3.78700	-6.98228	5.60964	0.72932	0.02647	59.29367	2.15175
3.79800	-7.00225	5.61498	0.72932	0.02654	59.29344	2.15800
3.80900	-7.02221	5.62030	0.72931	0.02662	59.29321	2.16424
3.82000	-7.04214	5.62560	0.72931	0.02670	59.29299	2.17049
3.83100	-7.06205	5.63089	0.72931	0.02677	59.29276	2.17674
3.84200	-7.08194	5.63616	0.72931	0.02685	59.29253	2.18298
3.85300	-7.10181	5.64142	0.72930	0.02693	59.29230	2.18923
3.86400	-7.12166	5.64666	0.72930	0.02700	59.29207	2.19548
3.87500	-7.14149	5.65189	0.72930	0.02708	59.29183	2.20173
3.88600	-7.16129	5.65710	0.72929	0.02716	59.29160	2.20797
3.89700	-7.18108	5.66230	0.72929	0.02724	59.29137	2.21422
3.90800	-7.20084	5.66748	0.72929	0.02731	59.29114	2.22047
3.91900	-7.22059	5.67265	0.72929	0.02739	59.29090	2.22671
3.93000	-7.24031	5.67780	0.72928	0.02747	59.29067	2.23296
3.94100	-7.26001	5.68294	0.72928	0.02754	59.29043	2.23921
3.95200	-7.27969	5.68807	0.72928	0.02762	59.29019	2.24546
3.96300	-7.29935	5.69318	0.72927	0.02770	59.28996	2.25170
3.97400	-7.31899	5.69827	0.72927	0.02777	59.28972	2.25795
3.98500	-7.33861	5.70335	0.72927	0.02785	59.28948	2.26420
3.99600	-7.35821	5.70842	0.72927	0.02793	59.28924	2.27044
4.00600	-7.37601	5.71301	0.72926	0.02800	59.28903	2.27612
4.01600	-7.39380	5.71759	0.72926	0.02807	59.28881	2.28180
4.02600	-7.41156	5.72216	0.72926	0.02814	59.28859	2.28748
4.03600	-7.42931	5.72672	0.72925	0.02821	59.28837	2.29316
4.04600	-7.44705	5.73127	0.72925	0.02828	59.28815	2.29884
4.05600	-7.46476	5.73580	0.72925	0.02835	59.28793	2.30452
4.06600	-7.48246	5.74033	0.72925	0.02842	59.28771	2.31020
4.07600	-7.50015	5.74484	0.72924	0.02849	59.28749	2.31588
4.08600	-7.51782	5.74934	0.72924	0.02856	59.28726	2.32155
4.09600	-7.53547	5.75383	0.72924	0.02863	59.28704	2.32723
4.10600	-7.55310	5.75831	0.72924	0.02870	59.28682	2.33291
4.11600	-7.57072	5.76278	0.72923	0.02876	59.28659	2.33859
4.12600	-7.58833	5.76723	0.72923	0.02883	59.28637	2.34427
4.13600	-7.60591	5.77168	0.72923	0.02890	59.28615	2.34995
4.14600	-7.62348	5.77611	0.72922	0.02897	59.28592	2.35563
4.15600	-7.64104	5.78053	0.72922	0.02904	59.28569	2.36131
4.16600	-7.65858	5.78495	0.72922	0.02911	59.28547	2.36698
